GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006508	proteolysis	2.1762395163599083e-16	2.1762395163599083e-16	+1	MMP12,CD5L,MCPT1,TREM2,MEP1B,F7,HPSE,IL10,WFDC6B,KNG2,CCK,ADAMTS13,PRSS48,IL9R,TLL2,CMA1,CLCA1,WFIKKN2,TPSB2,CTSS,SERPINB2,PM20D1,HTRA4,F10,SLPI,NAPSA,SERPINE1,ADAMDEC1,TNF,PCOLCE2,FETUB,TIMP4,ADAMTS5,SERPINA1F,CFB,CLCA4A,PAMR1,CCN1,C4B,SERPING1,AEBP1,DPP4,CCBE1,PLAU,WNT9A,CASP4,IL33,DPP7,TIMP2,CRYAB,GRN,C3,SERPINB1A,CFH,SERPINE2,CTSB,CTSL,PLAT,TMEM98,CTSD,ECM1,TGFB1,SCPEP1
GO:0042060	wound healing	2.3966615913343305e-16	2.3966615913343305e-16	+1	MMP12,F7,HPSE,CXCL2,KNG2,ADAMTS13,CCL2,SERPINB2,F10,SERPINE1,TNF,ANXA1,EMILIN2,WNT5B,F13A1,TGFA,CCN1,SERPING1,FGF1,PLAU,IL33,PROS1,C1QTNF1,C3,CFH,SERPINE2,SMOC2,CD9,PLAT,IL6RA,TGFB1
GO:0065007	biological regulation	2.4282023448963266e-16	2.4282023448963266e-16	+1	MZB1,JCHAIN,SFRP5,FGF23,MMP12,CD5L,CXCL13,CCL8,TREM2,CRTAC1,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,MUC13,BMP3,CXCL1,WFDC6B,KNG2,LEP,FCNA,CCK,ADAMTS13,IL9R,TLL2,CCL7,CMA1,PLA2G2D,WFIKKN2,VWC2,SFRP4,PNOC,CTSS,CHGA,CCL2,RLN3,IL1RN,SERPINB2,PM20D1,NMU,GPC1,CCL3,SRPX2,LIPC,HTRA4,F10,SLPI,NAPSA,AOAH,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,SLIT1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,EMILIN2,COL26A1,PCOLCE2,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,TNR,FETUB,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,DNASE1L3,CCL5,MYOC,F13A1,ADAMTS5,TGFA,ENPP1,SERPINA1F,FGF18,C1QC,PLTP,LGALS3,FLRT2,CFB,LEFTY1,CCL24,C1QA,TG,C1QB,BMP2,ST6GAL1,CCN1,OBSCN,LBP,CSF1,SVEP1,C4B,NINJ1,CD48,SERPING1,FUCA2,OLFML2A,IFI30,PLA2R1,CILP,TUFT1,METRNL,MFGE8,AEBP1,DPP4,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,FBLN2,MILR1,IGFBP4,FGF1,TSLP,COL16A1,PLAU,WNT9A,CCN3,INHBB,LY86,ANG,CASP4,IL7,SPOCK2,PDGFC,TNXB,EPHB6,CFP,IL33,FLRT3,IL18,SEMA3E,CDSN,SELENOP,VIT,TNFRSF11B,CCL6,CDNF,FIBIN,NTN4,TIMP2,OLFM1,CRYAB,CCL11,GRN,PROS1,C1QTNF1,VEGFD,SEMA3C,C3,CNP,SERPINB1A,CFH,IL16,CREG1,SERPINE2,GSDMD,EDA,BMP4,SMOC2,CTSB,PLA2G7,RARRES2,DCN,CD9,CTSL,PLAT,TMEM98,CTSD,B2M,ECM1,EFEMP2,IL6RA,SLIT3,NPC2,LGALS9,PSAP,TGFB1,ASAH1,SCPEP1,PPT1
GO:0031349	positive regulation of defense response	3.359024777282196e-16	3.359024777282196e-16	+1	MMP12,TREM2,OSM,CXCL1,FCNA,CCK,CTSS,CCL3,HAVCR2,SERPINE1,IL12B,TNF,EMILIN2,TNFSF11,CCL5,CCL24,LBP,NINJ1,DPP4,TSLP,CASP4,IL33,IL18,GRN,C3,IL16
GO:0022603	regulation of anatomical structure morphogenesis	4.0080038392844793e-16	4.0080038392844793e-16	+1	HPSE,IL10,BDNF,LEP,CCL7,CMA1,CCL2,CCL3,SERPINE1,SLIT1,TNF,METRN,ANXA1,EMILIN2,CD40,THBS4,TNR,WNT11,CHIL1,WNT5B,CCL5,MYOC,FGF18,CCL24,BMP2,ST6GAL1,CSF1,NINJ1,CCBE1,ADM,FGF1,IL18,SEMA3E,TNFRSF11B,NTN4,CCL11,GRN,VEGFD,SEMA3C,C3,BMP4,SMOC2,DCN,ECM1,TGFB1
GO:0000165	MAPK cascade	5.138201514060169e-16	5.138201514060169e-16	+1	FGF23,CCL8,TREM2,OSM,FGF21,LEP,CCL7,SFRP4,CCL2,IL1RN,CCL3,HAVCR2,CCL4,CLCF1,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,CHIL1,CCL5,MYOC,TGFA,FGF18,CCL24,BMP2,CCN1,IGFBP4,FGF1,PDGFC,IL18,CCL6,CRYAB,CCL11,C1QTNF1,C3,BMP4,IL6RA,PSAP,TGFB1
GO:0043408	regulation of MAPK cascade	6.384455548732566e-16	6.384455548732566e-16	+1	FGF23,CCL8,TREM2,OSM,FGF21,LEP,CCL7,SFRP4,CCL2,IL1RN,CCL3,HAVCR2,CCL4,CLCF1,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,CHIL1,CCL5,MYOC,TGFA,FGF18,CCL24,BMP2,CCN1,IGFBP4,FGF1,PDGFC,CCL6,CCL11,C1QTNF1,C3,BMP4,IL6RA,PSAP,TGFB1
GO:0030154	cell differentiation	6.420096365521038e-16	6.420096365521038e-16	+1	SFRP5,FGF23,CCL8,TREM2,CRTAC1,GDF3,HPSE,IL10,BDNF,FGF21,BMP3,LEP,CCK,IL9R,TLL2,PLA2G2D,SHBG,WFIKKN2,VWC2,SFRP4,CCL2,GPC1,CCL3,SERPINE1,CLCF1,SLIT1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,FGF9,TNFSF11,THBS4,TNR,WNT11,WNT5B,DNASE1L3,CCL5,MYOC,ADAMTS5,ENPP1,FGF18,C1QC,LGALS3,FLRT2,C1QA,BMP2,ST6GAL1,CCN1,OBSCN,CSF1,NINJ1,METRNL,DPP4,TGFBI,ADM,EFEMP1,FGF1,WNT9A,CCN3,INHBB,ANG,CASP4,IL7,LAMB3,EPHB6,IL33,FLRT3,IL18,SEMA3E,CDSN,TNFRSF11B,CDNF,NTN4,OLFM1,CCL11,GRN,VEGFD,SEMA3C,C3,CNP,CFH,SERPINE2,EDA,BMP4,CTSB,RARRES2,CD9,CTSL,SPATA6,TMEM98,B2M,ECM1,EFEMP2,IL6RA,SLIT3,LGALS9,PSAP,TGFB1,ASAH1
GO:0048869	cellular developmental process	1.0638144106495021e-15	1.0638144106495021e-15	+1	SFRP5,FGF23,CCL8,TREM2,CRTAC1,GDF3,HPSE,IL10,BDNF,FGF21,BMP3,LEP,CCK,IL9R,TLL2,PLA2G2D,SHBG,WFIKKN2,VWC2,SFRP4,CCL2,GPC1,CCL3,SERPINE1,CLCF1,SLIT1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,FGF9,TNFSF11,THBS4,TNR,WNT11,WNT5B,DNASE1L3,CCL5,MYOC,ADAMTS5,ENPP1,FGF18,C1QC,LGALS3,FLRT2,C1QA,BMP2,ST6GAL1,CCN1,OBSCN,CSF1,NINJ1,METRNL,DPP4,TGFBI,ADM,EFEMP1,FGF1,WNT9A,CCN3,INHBB,ANG,CASP4,IL7,LAMB3,EPHB6,IL33,FLRT3,IL18,SEMA3E,CDSN,TNFRSF11B,CDNF,NTN4,OLFM1,CCL11,GRN,VEGFD,SEMA3C,C3,CNP,CFH,SERPINE2,EDA,BMP4,CTSB,RARRES2,CD9,CTSL,SPATA6,TMEM98,B2M,ECM1,EFEMP2,IL6RA,SLIT3,LGALS9,PSAP,TGFB1,ASAH1
GO:0051246	regulation of protein metabolic process	1.3007456204849874e-15	1.3007456204849874e-15	+1	FGF23,TREM2,GDF3,HPSE,IL10,OSM,BDNF,FGF21,BMP3,WFDC6B,KNG2,LEP,CCK,IL9R,WFIKKN2,CHGA,IL1RN,SERPINB2,SLPI,SERPINE1,CLCF1,IL12B,INS2,EDN3,TNF,PCOLCE2,FGF9,TNFSF11,CD40,THBS4,FETUB,TIMP4,WNT11,CHIL1,CCL5,TGFA,ENPP1,SERPINA1F,FGF18,LEFTY1,BMP2,CCN1,CSF1,C4B,SERPING1,CCBE1,FGF1,TSLP,PLAU,WNT9A,INHBB,ANG,IL7,PDGFC,TNXB,IL33,IL18,TIMP2,CRYAB,GRN,VEGFD,C3,SERPINB1A,SERPINE2,BMP4,CTSB,RARRES2,PLAT,TMEM98,CTSD,ECM1,IL6RA,LGALS9,TGFB1
GO:0007165	signal transduction	1.7072676604477861e-15	1.7072676604477861e-15	+1	MZB1,SFRP5,FGF23,MMP12,CXCL13,CCL8,TREM2,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,BMP3,CXCL1,LEP,FCNA,CCK,IL9R,CCL7,WFIKKN2,VWC2,SFRP4,PNOC,CHGA,CCL2,RLN3,IL1RN,NMU,GPC1,CCL3,F10,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,CCL5,MYOC,TGFA,ENPP1,FGF18,LGALS3,FLRT2,LEFTY1,CCL24,TG,BMP2,CCN1,LBP,CSF1,SVEP1,NINJ1,CD48,OLFML2A,PLA2R1,CILP,TUFT1,METRNL,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,MILR1,IGFBP4,FGF1,TSLP,PLAU,WNT9A,CCN3,INHBB,LY86,CASP4,IL7,PDGFC,EPHB6,IL33,FLRT3,IL18,SEMA3E,TNFRSF11B,CCL6,CDNF,FIBIN,OLFM1,CRYAB,CCL11,GRN,C1QTNF1,VEGFD,SEMA3C,C3
GO:0071674	mononuclear cell migration	4.8036165193192876e-15	4.8036165193192876e-15	+1	CXCL13,CCL8,CCL7,CCL2,CCL3,SERPINE1,CCL4,ANXA1,TNFSF11,CCL5,LGALS3,CCL24,CSF1,NINJ1,CCN3,CCL6,CCL11,PLA2G7,RARRES2,ECM1,LGALS9,TGFB1
GO:0030593	neutrophil chemotaxis	5.628370520982926e-15	5.628370520982926e-15	+1	CXCL13,CCL8,CXCL2,CXCL1,CCL7,CCL2,CCL3,CCL4,EDN3,THBS4,CCL5,LGALS3,CCL24,LBP,DPP4,CCL6,CCL11
GO:0045785	positive regulation of cell adhesion	6.005607874467281e-15	6.005607874467281e-15	+1	CXCL13,HPSE,LEP,VWC2,CCL2,HAVCR2,IL12B,TNF,FSTL3,ANXA1,EMILIN2,COL26A1,TNFSF11,CCL5,MYOC,CCN1,CSF1,NINJ1,DPP4,FBLN2,COL16A1,IL7,SPOCK2,EPHB6,IL18,VIT,SMOC2,B2M,EFEMP2,IL6RA,LGALS9,TGFB1
GO:0045937	positive regulation of phosphate metabolic process	6.416594412280163e-15	6.416594412280163e-15	+1	FGF23,TREM2,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,CHGA,IL1RN,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,FGF18,LEFTY1,BMP2,CCN1,CSF1,FGF1,TSLP,INHBB,ANG,PDGFC,EPHB6,IL18,VEGFD,C3,BMP4,RARRES2,IL6RA,LGALS9,TGFB1
GO:0010562	positive regulation of phosphorus metabolic process	6.416594412280163e-15	6.416594412280163e-15	+1	FGF23,TREM2,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,CHGA,IL1RN,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,FGF18,LEFTY1,BMP2,CCN1,CSF1,FGF1,TSLP,INHBB,ANG,PDGFC,EPHB6,IL18,VEGFD,C3,BMP4,RARRES2,IL6RA,LGALS9,TGFB1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	6.517801960981403e-15	6.517801960981403e-15	+1	MZB1,FGF23,F7,PIGR,BDNF,FGF21,LEP,CCL2,GPC1,IL12B,INS2,FGF9,MYOC,TGFA,ENPP1,FGF18,FLRT2,BMP2,CSF1,SVEP1,CILP,CCBE1,EFEMP1,IGFBP4,FGF1,PDGFC,EPHB6,FLRT3,VEGFD,BMP4,SMOC2,RARRES2,DCN,PLAT,TGFB1
GO:0050789	regulation of biological process	7.044286554475412e-15	7.044286554475412e-15	+1	MZB1,JCHAIN,SFRP5,FGF23,MMP12,CD5L,CXCL13,CCL8,TREM2,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,BMP3,CXCL1,WFDC6B,KNG2,LEP,FCNA,CCK,IL9R,TLL2,CCL7,CMA1,PLA2G2D,WFIKKN2,VWC2,SFRP4,PNOC,CTSS,CHGA,CCL2,RLN3,IL1RN,SERPINB2,PM20D1,NMU,GPC1,CCL3,SRPX2,LIPC,HTRA4,F10,SLPI,AOAH,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,SLIT1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,EMILIN2,COL26A1,PCOLCE2,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,TNR,FETUB,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,DNASE1L3,CCL5,MYOC,ADAMTS5,TGFA,ENPP1,SERPINA1F,FGF18,C1QC,PLTP,LGALS3,FLRT2,CFB,LEFTY1,CCL24,C1QA,TG,C1QB,BMP2,ST6GAL1,CCN1,LBP,CSF1,SVEP1,C4B,NINJ1,CD48,SERPING1,FUCA2,OLFML2A,IFI30,PLA2R1,CILP,TUFT1,METRNL,MFGE8,AEBP1,DPP4,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,FBLN2,MILR1,IGFBP4,FGF1,TSLP,COL16A1,PLAU,WNT9A,CCN3,INHBB,LY86,ANG,CASP4,IL7,SPOCK2,PDGFC,TNXB,EPHB6,CFP,IL33,FLRT3,IL18,SEMA3E,CDSN,SELENOP,VIT,TNFRSF11B,CCL6,CDNF,FIBIN,NTN4,TIMP2,OLFM1,CRYAB,CCL11,GRN,PROS1,C1QTNF1,VEGFD,SEMA3C,C3,SERPINB1A,CFH,IL16,CREG1,SERPINE2,GSDMD,EDA,BMP4,SMOC2,CTSB,PLA2G7,RARRES2,DCN,CD9,CTSL,PLAT,TMEM98,CTSD,B2M,ECM1,EFEMP2,IL6RA,SLIT3,LGALS9,PSAP,TGFB1,ASAH1
GO:0001816	cytokine production	7.454575360370775e-15	7.454575360370775e-15	+1	MMP12,TREM2,HPSE,IL10,OSM,LEP,FCNA,CMA1,CCL2,CCL3,HAVCR2,SERPINE1,CCL4,IL12B,TNF,ANXA1,CD40,WNT11,CHIL1,CCL5,CCN1,LBP,PLA2R1,CCBE1,TSLP,INHBB,CASP4,IL7,IL33,IL18,VEGFD,C3,SERPINB1A,IL16,GSDMD,B2M,IL6RA,LGALS9,TGFB1
GO:0097530	granulocyte migration	1.2779341501055214e-14	1.2779341501055214e-14	+1	CXCL13,CCL8,CXCL2,CXCL1,CCL7,CCL2,CCL3,CCL4,EDN3,ANXA1,THBS4,CCL5,LGALS3,CCL24,LBP,CSF1,DPP4,CCL6,CCL11,RARRES2
GO:0045765	regulation of angiogenesis	1.3258425348254156e-14	1.3258425348254156e-14	+1	HPSE,IL10,LEP,CMA1,CCL2,SERPINE1,TNF,EMILIN2,CD40,THBS4,CHIL1,CCL5,FGF18,CCL24,NINJ1,CCBE1,ADM,FGF1,SEMA3E,CCL11,GRN,VEGFD,C3,SMOC2,DCN,ECM1
GO:0008284	positive regulation of cell population proliferation	1.81532822014732e-14	1.81532822014732e-14	+1	MZB1,FGF23,MMP12,HPSE,IL10,OSM,FGF21,CXCL1,LEP,CCK,CCL2,HAVCR2,CLCF1,IL12B,EDN3,TNF,ANXA1,FGF9,CD40,THBS4,CCL5,TGFA,FGF18,CCL24,BMP2,ST6GAL1,CCN1,CSF1,DPP4,ADM,EFEMP1,FGF1,TSLP,PLAU,ANG,IL7,PDGFC,IL18,CCL11,GRN,VEGFD,BMP4,ECM1,IL6RA,TGFB1
GO:1901342	regulation of vasculature development	1.8233107173320725e-14	1.8233107173320725e-14	+1	HPSE,IL10,LEP,CMA1,CCL2,SERPINE1,TNF,EMILIN2,CD40,THBS4,CHIL1,CCL5,FGF18,CCL24,NINJ1,CCBE1,ADM,FGF1,SEMA3E,CCL11,GRN,VEGFD,C3,SMOC2,DCN,ECM1
GO:0001932	regulation of protein phosphorylation	3.458231680207673e-14	3.458231680207673e-14	+1	FGF23,TREM2,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,IL9R,CHGA,IL1RN,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,ENPP1,FGF18,LEFTY1,BMP2,CCN1,CSF1,FGF1,TSLP,INHBB,ANG,IL7,PDGFC,TNXB,IL18,VEGFD,C3,BMP4,RARRES2,IL6RA,LGALS9,TGFB1
GO:0001817	regulation of cytokine production	3.8177144458986094e-14	3.8177144458986094e-14	+1	MMP12,TREM2,HPSE,IL10,OSM,LEP,FCNA,CCL2,CCL3,HAVCR2,SERPINE1,CCL4,IL12B,TNF,ANXA1,CD40,WNT11,CHIL1,CCL5,CCN1,LBP,PLA2R1,CCBE1,TSLP,INHBB,CASP4,IL7,IL33,IL18,VEGFD,C3,SERPINB1A,IL16,GSDMD,B2M,IL6RA,LGALS9,TGFB1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	4.6247592844282426e-14	4.6247592844282426e-14	+1	FGF23,CCL8,TREM2,FGF21,CCL7,CCL2,CCL3,HAVCR2,CCL4,INS2,TNFSF11,CHIL1,CCL5,FGF18,CCL24,BMP2,FGF1,PDGFC,CCL6,CCL11,C3,BMP4,TGFB1
GO:0051716	cellular response to stimulus	5.81246035178588e-14	5.81246035178588e-14	+1	MZB1,SFRP5,FGF23,MMP12,CXCL13,CCL8,MCPT1,TREM2,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,BMP3,CXCL1,LEP,FCNA,CCK,ADAMTS13,IL9R,CCL7,CMA1,CLCA1,WFIKKN2,VWC2,SFRP4,PNOC,CTSS,CHGA,CCL2,RLN3,IL1RN,NMU,GPC1,CCL3,F10,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,PCOLCE2,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,PRELP,TNR,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,CCL5,MYOC,TGFA,ENPP1,FGF18,LGALS3,FLRT2,LEFTY1,CCL24,TG,BMP2,CCN1,LBP,CSF1,SVEP1,NINJ1,CD48,OLFML2A,PLA2R1,CILP,TUFT1,METRNL,DPP4,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,MILR1,IGFBP4,FGF1,TSLP,COL16A1,PLAU,WNT9A,CCN3,INHBB,LY86,CASP4,IL7,SPOCK2,PDGFC,EPHB6,IL33,FLRT3,IL18,SEMA3E,TNFRSF11B,CCL6,CDNF,FIBIN,OLFM1,CRYAB,CCL11,GRN,C1QTNF1,VEGFD,SEMA3C,C3,IL16,SERPINE2,GSDMD,EDA,BMP4,SMOC2,CTSB,PLA2G7,RARRES2,DCN,CD9,CTSL,PLAT,B2M,ECM1,IL6RA,SLIT3,LGALS9,PSAP,TGFB1,ASAH1
GO:0007154	cell communication	7.150900272983413e-14	7.150900272983413e-14	+1	MZB1,SFRP5,FGF23,MMP12,CXCL13,CCL8,TREM2,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,BMP3,CXCL1,LEP,FCNA,CCK,IL9R,CCL7,WFIKKN2,VWC2,SFRP4,PNOC,CHGA,CCL2,RLN3,IL1RN,NMU,GPC1,CCL3,F10,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,TNR,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,CCL5,MYOC,TGFA,ENPP1,FGF18,LGALS3,FLRT2,LEFTY1,CCL24,TG,BMP2,CCN1,LBP,CSF1,SVEP1,NINJ1,CD48,OLFML2A,PLA2R1,CILP,TUFT1,METRNL,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,MILR1,IGFBP4,FGF1,TSLP,PLAU,WNT9A,CCN3,INHBB,LY86,CASP4,IL7,PDGFC,EPHB6,IL33,FLRT3,IL18,SEMA3E,TNFRSF11B,CCL6,CDNF,FIBIN,NTN4,OLFM1,CRYAB,CCL11,GRN,C1QTNF1,VEGFD,SEMA3C,C3,IL16,SERPINE2,GSDMD,EDA,BMP4,SMOC2,RARRES2,DCN,CTSL,PLAT,ECM1,IL6RA,SLIT3,LGALS9,PSAP,TGFB1
GO:0001775	cell activation	7.203125883234547e-14	7.203125883234547e-14	+1	MZB1,TREM2,IL10,LEP,IL9R,PLA2G2D,CHGA,CCL2,CCL3,HAVCR2,CLCF1,IL12B,TNF,ANXA1,EMILIN2,TNFSF11,CD40,EBI3,TNFSF13,DNASE1L3,CCL5,LGALS3,CFB,C1QA,LBP,CD48,DPP4,MILR1,TSLP,IL7,EPHB6,IL33,IL18,GRN,C1QTNF1,CFH,SERPINE2,BMP4,CD9,CTSL,PLAT,TMEM98,B2M,IL6RA,LGALS9,PSAP,TGFB1
GO:0065008	regulation of biological quality	8.265106054246209e-14	8.265106054246209e-14	+1	FGF23,CXCL13,CCL8,TREM2,F7,HPSE,IL10,CXCL2,OSM,BDNF,FGF21,MUC13,CXCL1,KNG2,LEP,CCK,ADAMTS13,CMA1,SFRP4,CTSS,CHGA,CCL2,IL1RN,PM20D1,NMU,CCL3,SRPX2,LIPC,F10,NAPSA,SERPINE1,CCL4,CLCF1,SLIT1,INS2,EDN3,TNF,ANXA1,EMILIN2,TNFSF11,CD40,TNR,CCL5,MYOC,F13A1,ADAMTS5,ENPP1,FLRT2,CCL24,TG,BMP2,LBP,CSF1,SERPING1,IFI30,METRNL,ADM,PLAU,CCN3,INHBB,IL7,PDGFC,FLRT3,IL18,SEMA3E,TNFRSF11B,OLFM1,CRYAB,CCL11,GRN,PROS1,C1QTNF1,SEMA3C,C3,CNP,SERPINB1A,CFH,SERPINE2,BMP4,CTSB,RARRES2,DCN,CD9,CTSL,PLAT,B2M,IL6RA,NPC2,TGFB1,SCPEP1,PPT1
GO:0050790	regulation of catalytic activity	9.189881035199155e-14	9.189881035199155e-14	+1	FGF23,CXCL13,CCL8,TREM2,WFDC6B,KNG2,LEP,CCK,IL9R,CCL7,WFIKKN2,CCL2,IL1RN,SERPINB2,CCL3,SLPI,SERPINE1,CCL4,IL12B,INS2,EDN3,TNF,ANXA1,PCOLCE2,TNFSF11,CD40,FETUB,TIMP4,WNT11,CHIL1,CCL5,TGFA,SERPINA1F,FGF18,CCL24,BMP2,CCN1,OBSCN,CSF1,C4B,SERPING1,FGF1,WNT9A,ANG,IL7,PDGFC,TNXB,EPHB6,IL18,CCL6,TIMP2,CRYAB,CCL11,GRN,C3,SERPINB1A,SERPINE2,BMP4,CTSB,CTSD,ECM1,IL6RA,LGALS9,PSAP,TGFB1,PPT1
GO:0042325	regulation of phosphorylation	1.2291256124056978e-13	1.2291256124056978e-13	+1	FGF23,TREM2,GDF3,OSM,BDNF,FGF21,BMP3,LEP,CCK,IL9R,CHGA,IL1RN,SRPX2,CLCF1,IL12B,INS2,EDN3,TNF,FGF9,TNFSF11,CD40,THBS4,WNT11,CHIL1,CCL5,TGFA,ENPP1,FGF18,LEFTY1,BMP2,CCN1,CSF1,FGF1,TSLP,INHBB,ANG,IL7,PDGFC,TNXB,EPHB6,IL18,VEGFD,C3,BMP4,RARRES2,IL6RA,LGALS9,TGFB1
GO:0023052	signaling	1.2349873831786277e-13	1.2349873831786277e-13	+1	MZB1,SFRP5,FGF23,MMP12,CXCL13,CCL8,TREM2,F7,SAA3,GDF3,HPSE,PIGR,IL10,CXCL2,OSM,BDNF,FGF21,BMP3,CXCL1,LEP,FCNA,CCK,IL9R,CCL7,WFIKKN2,VWC2,SFRP4,PNOC,CHGA,CCL2,RLN3,IL1RN,NMU,GPC1,CCL3,F10,HAVCR2,SERPINE1,CCL4,IL17RE,CLCF1,IL12B,INS2,EDN3,TNF,METRN,FSTL3,ANXA1,FGF9,TNFSF11,CD40,EBI3,ENHO,THBS4,TNR,TIMP4,WNT11,TNFSF13,CHIL1,WNT5B,CCL5,MYOC,TGFA,ENPP1,FGF18,LGALS3,FLRT2,LEFTY1,CCL24,TG,BMP2,CCN1,LBP,CSF1,SVEP1,NINJ1,CD48,OLFML2A,PLA2R1,CILP,TUFT1,METRNL,S100A4,CCBE1,ADM,EFEMP1,SMPDL3B,MILR1,IGFBP4,FGF1,TSLP,PLAU,WNT9A,CCN3,INHBB,LY86,CASP4,IL7,PDGFC,EPHB6,IL33,FLRT3,IL18,SEMA3E,TNFRSF11B,CCL6,CDNF,FIBIN,NTN4,OLFM1,CRYAB,CCL11,GRN,C1QTNF1,VEGFD,SEMA3C,C3
GO:0008219	cell death	1.3264230795449902e-13	1.3264230795449902e-13	+1	CD5L,TREM2,IL10,CXCL2,OSM,BDNF,FGF21,LEP,CCK,IL9R,SFRP4,CHGA,CCL2,IL1RN,SERPINB2,PM20D1,CCL3,HTRA4,SERPINE1,CLCF1,IL12B,INS2,TNF,ANXA1,EMILIN2,CD40,WNT11,CHIL1,DNASE1L3,CCL5,TGFA,LGALS3,C1QA,BMP2,ST6GAL1,CCN1,CSF1,NINJ1,PLA2R1,ADM,TSLP,PLAU,WNT9A,CCN3,INHBB,CASP4,IL7,IL33,IL18,SEMA3E,CDSN,TNFRSF11B,OLFM1,CRYAB,GRN,GSDMD,BMP4,CTSB,CTSL,CTSD,SLIT3,PSAP,TGFB1,ASAH1,PPT1
GO:0065009	regulation of molecular function	1.395313383968278e-13	1.395313383968278e-13	+1	SFRP5,FGF23,CXCL13,CCL8,TREM2,CRTAC1,IL10,BDNF,WFDC6B,KNG2,LEP,CCK,IL9R,CCL7,WFIKKN2,SFRP4,CTSS,CCL2,IL1RN,SERPINB2,PM20D1,CCL3,SLPI,HAVCR2,SERPINE1,CCL4,IL12B,INS2,EDN3,TNF,ANXA1,PCOLCE2,TNFSF11,CD40,FETUB,TIMP4,WNT11,CHIL1,CCL5,TGFA,SERPINA1F,FGF18,CCL24,BMP2,CCN1,OBSCN,CSF1,C4B,SERPING1,FGF1,PLAU,WNT9A,ANG,IL7,PDGFC,TNXB,EPHB6,IL18,CCL6,TIMP2,CRYAB,CCL11,GRN,C3,SERPINB1A,SERPINE2,EDA,BMP4,CTSB,CTSD,B2M,ECM1,IL6RA,LGALS9,PSAP,TGFB1,PPT1
GO:0050729	positive regulation of inflammatory response	1.6158507983002347e-13	1.6158507983002347e-13	+1	TREM2,OSM,CTSS,CCL3,SERPINE1,TNF,TNFSF11,CCL5,CCL24,LBP,NINJ1,TSLP,CASP4,IL33,IL18,GRN,C3,IL16
GO:0002697	regulation of immune effector process	1.911088264113976e-13	1.911088264113976e-13	+1	MZB1,CD5L,TREM2,IL10,CXCL1,LEP,CCL2,HAVCR2,CLCF1,IL12B,TNF,ANXA1,CD40,TNFSF13,DNASE1L3,LBP,SERPING1,DPP4,CASP4,CFP,IL33,IL18,GRN,C3,CFH,B2M,LGALS9,TGFB1
